uuid,title,abstract,response
aaai_2021_492,A Hybrid Probabilistic Approach for Table Understanding.,,No
aaai_2021_493,Hyperbolic Variational Graph Neural Network for Modeling Dynamic Graphs.,,No
aaai_2021_494,Dynamic Memory based Attention Network for Sequential Recommendation.,,No
aaai_2021_495,GaussianPath: A Bayesian Multi-Hop Reasoning Framework for Knowledge Graph Reasoning.,,No
aaai_2021_496,GSNet: Learning Spatial-Temporal Correlations from Geographical and Semantic Aspects for Traffic Accident Risk Forecasting.,,No
aaai_2021_497,Reinforced Imitative Graph Representation Learning for Mobile User Profiling: An Adversarial Training Perspective.,,No
aaai_2021_498,Coupling Macro-Sector-Micro Financial Indicators for Learning Stock Representations with Less Uncertainty.,,No
aaai_2021_499,Reinforcement Learning with a Disentangled Universal Value Function for Item Recommendation.,,No
aaai_2021_500,Learning to Recommend from Sparse Data via Generative User Feedback.,,No
aaai_2021_501,How Do We Move: Modeling Human Movement with System Dynamics.,,No
aaai_2021_502,Learning to Truncate Ranked Lists for Information Retrieval.,,No
aaai_2021_503,Fairness-aware News Recommendation with Decomposed Adversarial Learning.,,No
aaai_2021_504,Hybrid-order Stochastic Block Model.,,No
aaai_2021_505,Inductive Graph Neural Networks for Spatiotemporal Kriging.,,No
aaai_2021_506,Knowledge-Enhanced Hierarchical Graph Transformer Network for Multi-Behavior Recommendation.,,No
aaai_2021_507,AttnMove: History Enhanced Trajectory Recovery via Attentional Network.,,No
aaai_2021_508,Self-Supervised Hypergraph Convolutional Networks for Session-based Recommendation.,,No
aaai_2021_509,A General Offline Reinforcement Learning Framework for Interactive Recommendation.,,No
aaai_2021_510,Hierarchical Reinforcement Learning for Integrated Recommendation.,,No
aaai_2021_511,Out-of-Town Recommendation with Travel Intention Modeling.,,No
aaai_2021_512,Towards Consumer Loan Fraud Detection: Graph Neural Networks with Role-Constrained Conditional Random Field.,,No
aaai_2021_513,Transformer-Style Relational Reasoning with Dynamic Memory Updating for Temporal Network Modeling.,,No
aaai_2021_514,A Unified Pretraining Framework for Passage Ranking and Expansion.,,No
aaai_2021_515,Dynamic Knowledge Graph Alignment.,,No
aaai_2021_516,Rethinking Graph Regularization for Graph Neural Networks.,,No
aaai_2021_517,Capturing Delayed Feedback in Conversion Rate Prediction via Elapsed-Time Sampling.,,No
aaai_2021_518,Why Do Attributes Propagate in Graph Convolutional Neural Networks?,,No
aaai_2021_519,Relaxed Clustered Hawkes Process for Student Procrastination Modeling in MOOCs.,,No
aaai_2021_520,Interpretable Clustering on Dynamic Graphs with Recurrent Graph Neural Networks.,,No
aaai_2021_521,Coupled Layer-wise Graph Convolution for Transportation Demand Prediction.,,No
aaai_2021_522,Deep Graph-neighbor Coherence Preserving Network for Unsupervised Cross-modal Hashing.,,No
aaai_2021_523,Dual Sparse Attention Network For Session-based Recommendation.,,No
aaai_2021_524,Self-Supervised Prototype Representation Learning for Event-Based Corporate Profiling.,,No
aaai_2021_525,AugSplicing: Synchronized Behavior Detection in Streaming Tensors.,,No
aaai_2021_526,Taxonomy Completion via Triplet Matching Network.,,No
aaai_2021_527,Tripartite Collaborative Filtering with Observability and Selection for Debiasing Rating Estimation on Missing-Not-at-Random Data.,,No
aaai_2021_528,Generalized Relation Learning with Semantic Correlation Awareness for Link Prediction.,,No
aaai_2021_529,A Graph-based Relevance Matching Model for Ad-hoc Retrieval.,,No
aaai_2021_530,Heterogeneous Graph Structure Learning for Graph Neural Networks.,,No
aaai_2021_531,Cold-start Sequential Recommendation via Meta Learner.,,No
aaai_2021_532,Overcoming Catastrophic Forgetting in Graph Neural Networks with Experience Replay.,,No
aaai_2021_533,Modeling Heterogeneous Relations across Multiple Modes for Potential Crowd Flow Prediction.,,No
aaai_2021_534,Learning from History: Modeling Temporal Knowledge Graphs with Sequential Copy-Generation Networks.,,No
aaai_2021_535,Adversarial Directed Graph Embedding.,,No
aaai_2021_536,Relation-Aware Neighborhood Matching Model for Entity Alignment.,,No
aaai_2021_537,Argument Mining Driven Analysis of Peer-Reviews.,,No
aaai_2021_538,Uncovering Latent Biases in Text: Method and Application to Peer Review.,,No
aaai_2021_539,A Market-Inspired Bidding Scheme for Peer Review Paper Assignment.,,No
aaai_2021_540,A Novice-Reviewer Experiment to Address Scarcity of Qualified Reviewers in Large Conferences.,,No
aaai_2021_541,Catch Me if I Can: Detecting Strategic Behaviour in Peer Assessment.,,No
aaai_2021_542,"Savable but Lost Lives when ICU Is Overloaded: a Model from 733 Patients in Epicenter Wuhan, China.",,No
aaai_2021_543,Persistence of Anti-vaccine Sentiment in Social Networks Through Strategic Interactions.,,No
aaai_2021_544,Automated Model Design and Benchmarking of Deep Learning Models for COVID-19 Detection with Chest CT Scans.,,No
aaai_2021_545,STELAR: Spatio-temporal Tensor Factorization with Latent Epidemiological Regularization.,,No
aaai_2021_546,Transfer Graph Neural Networks for Pandemic Forecasting.,,No
aaai_2021_547,MiniSeg: An Extremely Minimum Network for Efficient COVID-19 Segmentation.,,No
aaai_2021_548,Steering a Historical Disease Forecasting Model Under a Pandemic: Case of Flu and COVID-19.,,No
aaai_2021_549,Gaining Insight into SARS-CoV-2 Infection and COVID-19 Severity Using Self-supervised Edge Features and Graph Neural Networks.,,No
aaai_2021_550,Context Matters: Graph-based Self-supervised Representation Learning for Medical Images.,,No
aaai_2021_551,Tracking Disease Outbreaks from Sparse Data with Bayesian Inference.,,No
aaai_2021_552,C-Watcher: A Framework for Early Detection of High-Risk Neighborhoods Ahead of COVID-19 Outbreak.,,No
aaai_2021_553,Conversational Neuro-Symbolic Commonsense Reasoning.,,No
aaai_2021_554,Interpretable Actions: Controlling Experts with Understandable Commands.,,No
aaai_2021_555,Dynamic Neuro-Symbolic Knowledge Graph Construction for Zero-shot Commonsense Question Answering.,,No
aaai_2021_556,Aligning Artificial Neural Networks and Ontologies towards Explainable AI.,,No
aaai_2021_557,Planning from Pixels in Atari with Learned Symbolic Representations.,,No
aaai_2021_558,Learning Game-Theoretic Models of Multiagent Trajectories Using Implicit Layers.,,No
aaai_2021_559,Learning by Fixing: Solving Math Word Problems with Weak Supervision.,,No
aaai_2021_560,Answering Complex Queries in Knowledge Graphs with Bidirectional Sequence Encoders.,,No
aaai_2021_561,Self-Supervised Self-Supervision by Combining Deep Learning and Probabilistic Logic.,,No
aaai_2021_562,Explaining Neural Matrix Factorization with Gradient Rollback.,,No
aaai_2021_563,A Scalable Reasoning and Learning Approach for Neural-Symbolic Stream Fusion.,,No
aaai_2021_564,Recognizing and Verifying Mathematical Equations using Multiplicative Differential Neural Units.,,No
aaai_2021_565,A Unified Framework for Planning with Learned Neural Network Transition Models.,,No
aaai_2021_566,Classification by Attention: Scene Graph Classification with Prior Knowledge.,,No
aaai_2021_567,Differentiable Inductive Logic Programming for Structured Examples.,,No
aaai_2021_568,Encoding Human Domain Knowledge to Warm Start Reinforcement Learning.,,No
aaai_2021_569,Neural-Symbolic Integration: A Compositional Perspective.,,No
aaai_2021_570,Adaptive Teaching of Temporal Logic Formulas to Preference-based Learners.,,No
aaai_2021_571,Double Oracle Algorithm for Computing Equilibria in Continuous Games.,,No
aaai_2021_572,A Few Queries Go a Long Way: Information-Distortion Tradeoffs in Matching.,,No
aaai_2021_573,Representative Proxy Voting.,,No
aaai_2021_574,Forming Better Stable Solutions in Group Formation Games Inspired by Internet Exchange Points (IXPs).,,No
aaai_2021_575,Achieving Envy-freeness and Equitability with Monetary Transfers.,,No
aaai_2021_576,Proportionally Representative Participatory Budgeting with Ordinal Preferences.,,No
aaai_2021_577,Fair and Truthful Mechanisms for Dichotomous Valuations.,,No
aaai_2021_578,Bayesian Persuasion under Ex Ante and Ex Post Constraints.,,No
aaai_2021_579,Defending against Contagious Attacks on a Network with Resource Reallocation.,,No
aaai_2021_580,Achieving Proportionality up to the Maximin Item with Indivisible Goods.,,No
aaai_2021_581,The Price of Connectivity in Fair Division.,,No
aaai_2021_582,Dividing a Graphical Cake.,,No
aaai_2021_583,Maximin Fairness with Mixed Divisible and Indivisible Goods.,,No
aaai_2021_584,Protecting the Protected Group: Circumventing Harmful Fairness.,,No
aaai_2021_585,Selfish Creation of Social Networks.,,No
aaai_2021_586,On the Complexity of Finding Justifications for Collective Decisions.,,No
aaai_2021_587,Preserving Condorcet Winners under Strategic Manipulation.,,No
aaai_2021_588,Reaching Individually Stable Coalition Structures in Hedonic Games.,,No
aaai_2021_589,Reinforcement Learning of Sequential Price Mechanisms.,,No
aaai_2021_590,Margin of Victory in Tournaments: Structural and Experimental Results.,,No
aaai_2021_591,Welfare Guarantees in Schelling Segregation.,,No
aaai_2021_592,Persuading Voters in District-based Elections.,,No
aaai_2021_593,Signaling in Bayesian Network Congestion Games: the Subtle Power of Symmetry.,,No
aaai_2021_594,Computing Quantal Stackelberg Equilibrium in Extensive-Form Games.,,No
aaai_2021_595,Fair and Efficient Allocations under Subadditive Valuations.,,No
aaai_2021_596,Scalable Equilibrium Computation in Multi-agent Influence Games on Networks.,,No
aaai_2021_597,Proportional Representation under Single-Crossing Preferences Revisited.,,No
aaai_2021_598,Computational Analyses of the Electoral College: Campaigning Is Hard But Approximately Manageable.,,No
aaai_2021_599,Model-sharing Games: Analyzing Federated Learning Under Voluntary Participation.,,No
aaai_2021_600,On Fair Division under Heterogeneous Matroid Constraints.,,No
aaai_2021_601,PoA of Simple Auctions with Interdependent Values.,,No
aaai_2021_602,Mind the Gap: Cake Cutting With Separation.,,No
aaai_2021_603,United for Change: Deliberative Coalition Formation to Change the Status Quo.,,No
aaai_2021_604,Incentivizing Truthfulness Through Audits in Strategic Classification.,,No
aaai_2021_605,"Almost Envy-freeness, Envy-rank, and Nash Social Welfare Matchings.",,No
aaai_2021_606,Faster Game Solving via Predictive Blackwell Approachability: Connecting Regret Matching and Mirror Descent.,,No
aaai_2021_607,Bandit Linear Optimization for Sequential Decision Making and Extensive-Form Games.,,No
aaai_2021_608,Model-Free Online Learning in Unknown Sequential Decision Making Problems and Games.,,No
aaai_2021_609,Simultaneous 2nd Price Item Auctions with No-Underbidding.,,No
aaai_2021_610,Convergence Analysis of No-Regret Bidding Algorithms in Repeated Auctions.,,No
aaai_2021_611,Condorcet Relaxation In Spatial Voting.,,No
aaai_2021_612,Present-Biased Optimization.,,No
aaai_2021_613,Efficient Truthful Scheduling and Resource Allocation through Monitoring.,,No
aaai_2021_614,"Infinite-Dimensional Fisher Markets: Equilibrium, Duality and Optimization.",,No
aaai_2021_615,Fair and Efficient Online Allocations with Normalized Valuations.,,No
aaai_2021_616,An Analysis of Approval-Based Committee Rules for 2D-Euclidean Elections.,,No
aaai_2021_617,Aggregating Binary Judgments Ranked by Accuracy.,,No
aaai_2021_618,District-Fair Participatory Budgeting.,,No
aaai_2021_619,Fair and Efficient Allocations under Lexicographic Preferences.,,No
aaai_2021_620,Necessarily Optimal One-Sided Matchings.,,No
aaai_2021_621,Computing the Proportional Veto Core.,,No
aaai_2021_622,Multi-Scale Games: Representing and Solving Games on Networks with Group Structure.,,No
aaai_2021_623,Multi-Party Campaigning.,,No
aaai_2021_624,Classification with Strategically Withheld Data.,,No
aaai_2021_625,On the PTAS for Maximin Shares in an Indivisible Mixed Manna.,,No
aaai_2021_626,Evolution Strategies for Approximate Solution of Bayesian Games.,,No
aaai_2021_627,Safe Search for Stackelberg Equilibria in Extensive-Form Games.,,No
aaai_2021_628,Budget Feasible Mechanisms Over Graphs.,,No
aaai_2021_629,On the Approximation of Nash Equilibria in Sparse Win-Lose Multi-player Games.,,No
aaai_2021_630,Trembling-Hand Perfection and Correlation in Sequential Games.,,No
aaai_2021_631,Complexity and Algorithms for Exploiting Quantal Opponents in Large Two-Player Games.,,No
aaai_2021_632,Hindsight and Sequential Rationality of Correlated Play.,,No
aaai_2021_633,On Fair and Efficient Allocations of Indivisible Goods.,,No
aaai_2021_634,Coalition Formation in Multi-defender Security Games.,,No
aaai_2021_635,Majority Opinion Diffusion in Social Networks: An Adversarial Approach.,,No
aaai_2021_636,Fair and Efficient Allocations with Limited Demands.,,No
aaai_2021_637,Scarce Societal Resource Allocation and the Price of (Local) Justice.,,No
aaai_2021_638,From Behavioral Theories to Econometrics: Inferring Preferences of Human Agents from Data on Repeated Interactions.,,No
aaai_2021_639,Preference Elicitation as Average-Case Sorting.,,No
aaai_2021_640,Market-Based Explanations of Collective Decisions.,,No
aaai_2021_641,A Permutation-Equivariant Neural Network Architecture For Auction Design.,,No
aaai_2021_642,Estimating α-Rank by Maximizing Information Gain.,,No
aaai_2021_643,Online Posted Pricing with Unknown Time-Discounted Valuations.,,No
aaai_2021_644,The Maximin Support Method: An Extension of the D'Hondt Method to Approval-Based Multiwinner Elections.,,No
aaai_2021_645,Solution Concepts in Hierarchical Games Under Bounded Rationality With Applications to Autonomous Driving.,,No
aaai_2021_646,Modeling Voters in Multi-Winner Approval Voting.,,No
aaai_2021_647,Coupon Design in Advertising Systems.,,No
aaai_2021_648,Restricted Domains of Dichotomous Preferences with Possibly Incomplete Information.,,No
aaai_2021_649,Facility's Perspective to Fair Facility Location Problems.,,No
aaai_2021_650,The Smoothed Complexity of Computing Kemeny and Slater Rankings.,,No
aaai_2021_651,If You Like Shapley Then You'll Love the Core.,,No
aaai_2021_652,A Model of Winners Allocation.,,No
aaai_2021_653,Targeted Negative Campaigning: Complexity and Approximations.,,No
aaai_2021_654,Finding and Certifying (Near-)Optimal Strategies in Black-Box Extensive-Form Games.,,No
aaai_2021_655,Automated Mechanism Design for Classification with Partial Verification.,,No
aaai_2021_656,Incentive-Aware PAC Learning.,,No
aaai_2021_657,Classification with Few Tests through Self-Selection.,,No
aaai_2021_658,Computing Ex Ante Coordinated Team-Maxmin Equilibria in Zero-Sum Multiplayer Extensive-Form Games.,,No
aaai_2021_659,Power in Liquid Democracy.,,No
aaai_2021_660,Learning from Crowds by Modeling Common Confusions.,,No
aaai_2021_661,Time to Transfer: Predicting and Evaluating Machine-Human Chatting Handoff.,,No
aaai_2021_662,Teaching Active Human Learners.,,No
aaai_2021_663,"Automated Storytelling via Causal, Commonsense Plot Ordering.",,No
aaai_2021_664,MARTA: Leveraging Human Rationales for Explainable Text Classification.,,No
aaai_2021_665,Human Uncertainty Inference via Deterministic Ensemble Neural Networks.,,No
aaai_2021_666,Learning to Sit: Synthesizing Human-Chair Interactions via Hierarchical Control.,,No
aaai_2021_667,User Driven Model Adjustment via Boolean Rule Explanations.,,No
aaai_2021_668,Classification Under Human Assistance.,,No
aaai_2021_669,Wasserstein Distributionally Robust Inverse Multiobjective Optimization.,,No
aaai_2021_670,Illuminating Mario Scenes in the Latent Space of a Generative Adversarial Network.,,No
aaai_2021_671,ActionBert: Leveraging User Actions for Semantic Understanding of User Interfaces.,,No
aaai_2021_672,Goal Blending for Responsive Shared Autonomy in a Navigating Vehicle.,,No
aaai_2021_673,Contrastive Adversarial Learning for Person Independent Facial Emotion Recognition.,,No
aaai_2021_674,AI-Assisted Scientific Data Collection with Iterative Human Feedback.,,No
aaai_2021_675,Improving the Performance-Compatibility Tradeoff with Personalized Objective Functions.,,No
aaai_2021_676,Indecision Modeling.,,No
aaai_2021_677,Narrative Plan Generation with Self-Supervised Learning.,,No
aaai_2021_678,Uncertain Graph Neural Networks for Facial Action Unit Detection.,,No
aaai_2021_679,Learning Rewards From Linguistic Feedback.,,No
aaai_2021_680,Bounded Risk-Sensitive Markov Games: Forward Policy Design and Inverse Reward Learning with Iterative Reasoning and Cumulative Prospect Theory.,,No
aaai_2021_681,Content Learning with Structure-Aware Writing: A Graph-Infused Dual Conditional Variational Autoencoder for Automatic Storytelling.,,No
aaai_2021_682,A Continual Learning Framework for Uncertainty-Aware Interactive Image Segmentation.,,No
aaai_2021_683,Inferring Emotion from Large-scale Internet Voice Data: A Semi-supervised Curriculum Augmentation based Deep Learning Approach.,,No
aaai_2021_684,Automatic Generation of Flexible Plans via Diverse Temporal Planning.,,No
aaai_2021_685,BT Expansion: a Sound and Complete Algorithm for Behavior Planning of Intelligent Robots with Behavior Trees.,,No
aaai_2021_686,I3DOL: Incremental 3D Object Learning without Catastrophic Forgetting.,,No
aaai_2021_687,Enabling Fast Instruction-Based Modification of Learned Robot Skills.,,No
aaai_2021_688,Consistent Right-Invariant Fixed-Lag Smoother with Application to Visual Inertial SLAM.,,No
aaai_2021_689,Supervised Training of Dense Object Nets using Optimal Descriptors for Industrial Robotic Applications.,,No
aaai_2021_690,DenserNet: Weakly Supervised Visual Localization Using Multi-Scale Feature Aggregation.,,No
aaai_2021_691,Learning Intuitive Physics with Multimodal Generative Models.,,No
aaai_2021_692,SCAN: A Spatial Context Attentive Network for Joint Multi-Agent Intent Prediction.,,No
aaai_2021_693,IDOL: Inertial Deep Orientation-Estimation and Localization.,,No
aaai_2021_694,Differentiable Fluids with Solid Coupling for Learning and Control.,,No
aaai_2021_695,CMAX++ : Leveraging Experience in Planning and Execution using Inaccurate Models.,,No
aaai_2021_696,Generative Partial Visual-Tactile Fused Object Clustering.,,No
aaai_2021_697,VMLoc: Variational Fusion For Learning-Based Multimodal Camera Localization.,,No
aaai_2021_698,Argumentation Frameworks with Strong and Weak Constraints: Semantics and Complexity.,,No
aaai_2021_699,A General Setting for Gradual Semantics Dealing with Similarity.,,No
aaai_2021_700,Living Without Beth and Craig: Definitions and Interpolants in Description Logics with Nominals and Role Inclusions.,,No
aaai_2021_701,Equivalent Causal Models.,,No
aaai_2021_702,The Counterfactual NESS Definition of Causation.,,No
aaai_2021_703,Network Satisfaction for Symmetric Relation Algebras with a Flexible Atom.,,No
aaai_2021_704,Conditional Inference under Disjunctive Rationality.,,No
aaai_2021_705,Algebra of Modular Systems: Containment and Equivalence.,,No
aaai_2021_706,Certifying Top-Down Decision-DNNF Compilers.,,No
aaai_2021_707,Contextual Conditional Reasoning.,,No
aaai_2021_708,Preferred Explanations for Ontology-Mediated Queries under Existential Rules.,,No
aaai_2021_709,Topology-Aware Correlations Between Relations for Inductive Link Prediction in Knowledge Graphs.,,No
aaai_2021_710,A Deep Reinforcement Learning Approach to First-Order Logic Theorem Proving.,,No
aaai_2021_711,Recursion in Abstract Argumentation is Hard - On the Complexity of Semantics Based on Weak Admissibility.,,No
aaai_2021_712,The Complexity Landscape of Claim-Augmented Argumentation Frameworks.,,No
aaai_2021_713,On the Complexity of Sum-of-Products Problems over Semirings.,,No
aaai_2021_714,Treewidth-Aware Complexity in ASP: Not all Positive Cycles are Equally Hard.,,No
aaai_2021_715,SMT-based Safety Checking of Parameterized Multi-Agent Systems.,,No
aaai_2021_716,A Simple Framework for Cognitive Planning.,,No
aaai_2021_717,Answering Regular Path Queries Under Approximate Semantics in Lightweight Description Logics.,,No
aaai_2021_718,Knowledge-Base Degrees of Inconsistency: Complexity and Counting.,,No
aaai_2021_719,Constraint Logic Programming for Real-World Test Laboratory Scheduling.,,No
aaai_2021_720,Mining EL Bases with Adaptable Role Depth.,,No
aaai_2021_721,REM-Net: Recursive Erasure Memory Network for Commonsense Evidence Refinement.,,No
aaai_2021_722,(Comet-) Atomic 2020: On Symbolic and Neural Commonsense Knowledge Graphs.,,No
aaai_2021_723,Commonsense Knowledge Augmentation for Low-Resource Languages via Adversarial Learning.,,No
aaai_2021_724,Parameterized Logical Theories.,,No
aaai_2021_725,Learning Term Embeddings for Lexical Taxonomies.,,No
aaai_2021_726,KG-BART: Knowledge Graph-Augmented BART for Generative Commonsense Reasoning.,,No
aaai_2021_727,Parameterized Complexity of Logic-Based Argumentation in Schaefer's Framework.,,No
aaai_2021_728,"Ranking Sets of Defeasible Elements in Preferential Approaches to Structured Argumentation: Postulates, Relations, and Characterizations.",,No
aaai_2021_729,GENSYNTH: Synthesizing Datalog Programs without Language Bias.,,No
aaai_2021_730,Parameterized Complexity of Small Decision Tree Learning.,,No
aaai_2021_731,Interpreting Neural Networks as Quantitative Argumentation Frameworks.,,No
aaai_2021_732,ChronoR: Rotation Based Temporal Knowledge Graph Embedding.,,No
aaai_2021_733,Quantification of Resource Production Incompleteness.,,No
aaai_2021_734,Stratified Negation in Datalog with Metric Temporal Operators.,,No
aaai_2021_735,Strong Explanations in Abstract Argumentation.,,No
aaai_2021_736,On the Tractability of SHAP Explanations.,,No
aaai_2021_737,On Exploiting Hitting Sets for Model Reconciliation.,,No
aaai_2021_738,Focused Inference and System P.,,No
aaai_2021_739,On-the-fly Synthesis for LTL over Finite Traces.,,No
aaai_2021_740,Testing Independence Between Linear Combinations for Causal Discovery.,,No
aaai_2021_741,SWIFT: Scalable Wasserstein Factorization for Sparse Nonnegative Tensors.,,No
aaai_2021_742,DART: Adaptive Accept Reject Algorithm for Non-Linear Combinatorial Bandits.,,No
aaai_2021_743,Improved Worst-Case Regret Bounds for Randomized Least-Squares Value Iteration.,,No
aaai_2021_744,Semi-supervised Sequence Classification through Change Point Detection.,,No
aaai_2021_745,Learning Invariant Representations using Inverse Contrastive Loss.,,No
aaai_2021_746,Learned Bi-Resolution Image Coding using Generalized Octave Convolutions.,,No
aaai_2021_747,Deep Bayesian Quadrature Policy Optimization.,,No
aaai_2021_748,eTREE: Learning Tree-structured Embeddings.,,No
aaai_2021_749,Does Explainable Artificial Intelligence Improve Human Decision-Making?,,No
aaai_2021_750,Decentralized Multi-Agent Linear Bandits with Safety Constraints.,,No
aaai_2021_751,Computing an Efficient Exploration Basis for Learning with Univariate Polynomial Features.,,No
aaai_2021_752,Noise Estimation Using Density Estimation for Self-Supervised Multimodal Learning.,,No
aaai_2021_753,An Enhanced Advising Model in Teacher-Student Framework using State Categorization.,,No
aaai_2021_754,On Lipschitz Regularization of Convolutional Layers using Toeplitz Matrix Theory.,,No
aaai_2021_755,The Tractability of SHAP-Score-Based Explanations for Classification over Deterministic and Decomposable Boolean Circuits.,,No
aaai_2021_756,TabNet: Attentive Interpretable Tabular Learning.,,No
aaai_2021_757,Robust Model Compression Using Deep Hypotheses.,,No
aaai_2021_758,Deep Radial-Basis Value Functions for Continuous Control.,,No
aaai_2021_759,DecAug: Out-of-Distribution Generalization via Decomposed Feature Representation and Semantic Augmentation.,,No
aaai_2021_760,Correlative Channel-Aware Fusion for Multi-View Time Series Classification.,,No
aaai_2021_761,Deterministic Mini-batch Sequencing for Training Deep Neural Networks.,,No
aaai_2021_762,Relative Variational Intrinsic Control.,,No
aaai_2021_763,A Theory of Independent Mechanisms for Extrapolation in Generative Models.,,No
aaai_2021_764,ExGAN: Adversarial Generation of Extreme Samples.,,No
aaai_2021_765,Ordinal Historical Dependence in Graphical Event Models with Tree Representations.,,No
aaai_2021_766,Characterizing the Loss Landscape in Non-Negative Matrix Factorization.,,No
aaai_2021_767,Understanding Decoupled and Early Weight Decay.,,No
aaai_2021_768,Communication-Aware Collaborative Learning.,,No
aaai_2021_769,Stochastic Precision Ensemble: Self-Knowledge Distillation for Quantized Deep Neural Networks.,,No
aaai_2021_770,Fast Training of Provably Robust Neural Networks by SingleProp.,,No
aaai_2021_771,Sample-Specific Output Constraints for Neural Networks.,,No
aaai_2021_772,"Fairness, Semi-Supervised Learning, and More: A General Framework for Clustering with Stochastic Pairwise Constraints.",,No
aaai_2021_773,Improving Ensemble Robustness by Collaboratively Promoting and Demoting Adversarial Robustness.,,No
aaai_2021_774,Cascade Size Distributions: Why They Matter and How to Compute Them Efficiently.,,No
aaai_2021_775,Exploiting Diverse Characteristics and Adversarial Ambivalence for Domain Adaptive Segmentation.,,No
aaai_2021_776,Time Series Domain Adaptation via Sparse Associative Structure Alignment.,,No
aaai_2021_777,A Blind Block Term Decomposition of High Order Tensors.,,No
aaai_2021_778,Open-Set Recognition with Gaussian Mixture Variational Autoencoders.,,No
aaai_2021_779,Provably Secure Federated Learning against Malicious Clients.,,No
aaai_2021_780,Dual Quaternion Knowledge Graph Embeddings.,,No
aaai_2021_781,"Counterfactual Explanations for Oblique Decision Trees: Exact, Efficient Algorithms.",,No
aaai_2021_782,Curriculum Labeling: Revisiting Pseudo-Labeling for Semi-Supervised Learning.,,No
aaai_2021_783,Frivolous Units: Wider Networks Are Not Really That Wide.,,No
aaai_2021_784,Automated Clustering of High-dimensional Data with a Feature Weighted Mean Shift Algorithm.,,No
aaai_2021_785,High-Confidence Off-Policy (or Counterfactual) Variance Estimation.,,No
aaai_2021_786,A Multi-step-ahead Markov Conditional Forward Model with Cube Perturbations for Extreme Weather Forecasting.,,No
aaai_2021_787,Extending Multi-Sense Word Embedding to Phrases and Sentences for Unsupervised Semantic Applications.,,No
aaai_2021_788,On Online Optimization: Dynamic Regret Analysis of Strongly Convex and Smooth Problems.,,No
aaai_2021_789,Provable Benefits of Overparameterization in Model Compression: From Double Descent to Pruning Neural Networks.,,No
aaai_2021_790,Differentially Private Decomposable Submodular Maximization.,,No
aaai_2021_791,Using Hindsight to Anchor Past Knowledge in Continual Learning.,,No
aaai_2021_792,Deep Verifier Networks: Verification of Deep Discriminative Models with Deep Generative Models.,,No
aaai_2021_793,Scalable and Explainable 1-Bit Matrix Completion via Graph Signal Learning.,,No
aaai_2021_794,Addressing Action Oscillations through Learning Policy Inertia.,,No
aaai_2021_795,Cross-Layer Distillation with Semantic Calibration.,,No
aaai_2021_796,Distributed Ranking with Communications: Approximation Analysis and Applications.,,No
aaai_2021_797,"THOR, Trace-based Hardware-driven Layer-Oriented Natural Gradient Descent Computation.",,No
aaai_2021_798,Neural Relational Inference with Efficient Message Passing Mechanisms.,,No
aaai_2021_799,Fitting the Search Space of Weight-sharing NAS with Graph Convolutional Networks.,,No
aaai_2021_800,Deep Spiking Neural Network with Neural Oscillation and Spike-Phase Information.,,No
aaai_2021_801,HyDRA: Hypergradient Data Relevance Analysis for Interpreting Deep Neural Networks.,,No
aaai_2021_802,NASGEM: Neural Architecture Search via Graph Embedding Method.,,No
aaai_2021_803,Neighborhood Consensus Networks for Unsupervised Multi-view Outlier Detection.,,No
aaai_2021_804,Self-Progressing Robust Training.,,No
aaai_2021_805,Continuous-Time Attention for Sequential Learning.,,No
aaai_2021_806,Transfer Learning for Efficient Iterative Safety Validation.,,No
aaai_2021_807,Computationally Tractable Riemannian Manifolds for Graph Embeddings.,,No
aaai_2021_808,Cost-aware Graph Generation: A Deep Bayesian Optimization Approach.,,No
aaai_2021_809,Type-augmented Relation Prediction in Knowledge Graphs.,,No
aaai_2021_810,The Value-Improvement Path: Towards Better Representations for Reinforcement Learning.,,No
aaai_2021_811,Loop Estimator for Discounted Values in Markov Reward Processes.,,No
aaai_2021_812,Differentially Private Stochastic Coordinate Descent.,,No
aaai_2021_813,Generalized Adversarially Learned Inference.,,No
aaai_2021_814,Sample-Efficient L0-L2 Constrained Structure Learning of Sparse Ising Models.,,No
aaai_2021_815,Learning with Retrospection.,,No
aaai_2021_816,Mercer Features for Efficient Combinatorial Bayesian Optimization.,,No
aaai_2021_817,Differentially Private and Communication Efficient Collaborative Learning.,,No
aaai_2021_818,Knowledge Refinery: Learning from Decoupled Label.,,No
aaai_2021_819,Semi-Supervised Learning with Variational Bayesian Inference and Maximum Uncertainty Regularization.,,No
aaai_2021_820,Residual Shuffle-Exchange Networks for Fast Processing of Long Sequences.,,No
aaai_2021_821,A One-Size-Fits-All Solution to Conservative Bandit Problems.,,No
aaai_2021_822,Combinatorial Pure Exploration with Full-Bandit or Partial Linear Feedback.,,No
aaai_2021_823,Knowledge Refactoring for Inductive Program Synthesis.,,No
aaai_2021_824,Semi-Supervised Metric Learning: A Deep Resurrection.,,No
aaai_2021_825,Reinforcement Learning with Trajectory Feedback.,,No
aaai_2021_826,The Parameterized Complexity of Clustering Incomplete Data.,,No
aaai_2021_827,Learning Prediction Intervals for Model Performance.,,No
aaai_2021_828,Adaptive Gradient Methods for Constrained Convex Optimization and Variational Inequalities.,,No
aaai_2021_829,Projection-Free Bandit Optimization with Privacy Guarantees.,,No
