uuid,title,abstract,response
aaai_2023_478,MA-GCL: Model Augmentation Tricks for Graph Contrastive Learning.,,No
aaai_2023_479,Generic and Dynamic Graph Representation Learning for Crowd Flow Modeling.,,No
aaai_2023_480,Conditional Diffusion Based on Discrete Graph Structures for Molecular Graph Generation.,,No
aaai_2023_481,SAH: Shifting-Aware Asymmetric Hashing for Reverse k Maximum Inner Product Search.,,No
aaai_2023_482,Learned Distributed Image Compression with Multi-Scale Patch Matching in Feature Domain.,,No
aaai_2023_483,Constrained Market Share Maximization by Signal-Guided Optimization.,,No
aaai_2023_484,T2-GNN: Graph Neural Networks for Graphs with Incomplete Features and Structure via Teacher-Student Distillation.,,No
aaai_2023_485,Detecting Sources of Healthcare Associated Infections.,,No
aaai_2023_486,Spatio-Temporal Self-Supervised Learning for Traffic Flow Prediction.,,No
aaai_2023_487,PDFormer: Propagation Delay-Aware Dynamic Long-Range Transformer for Traffic Flow Prediction.,,No
aaai_2023_488,Continuous Trajectory Generation Based on Two-Stage GAN.,,No
aaai_2023_489,Let Graph Be the Go Board: Gradient-Free Node Injection Attack for Graph Neural Networks via Reinforcement Learning.,,No
aaai_2023_490,GLCC: A General Framework for Graph-Level Clustering.,,No
aaai_2023_491,Parameterized Algorithms for Colored Clustering.,,No
aaai_2023_492,Towards Reliable Item Sampling for Recommendation Evaluation.,,No
aaai_2023_493,Multiple Robust Learning for Recommendation.,,No
aaai_2023_494,Anomaly Segmentation for High-Resolution Remote Sensing Images Based on Pixel Descriptors.,,No
aaai_2023_495,Adaptive Low-Precision Training for Embeddings in Click-Through Rate Prediction.,,No
aaai_2023_496,Signed Laplacian Graph Neural Networks.,,No
aaai_2023_497,PPGenCDR: A Stable and Robust Framework for Privacy-Preserving Cross-Domain Recommendation.,,No
aaai_2023_498,COLA: Improving Conversational Recommender Systems by Collaborative Augmentation.,,No
aaai_2023_499,Scalable and Effective Conductance-Based Graph Clustering.,,No
aaai_2023_500,Multi-Domain Generalized Graph Meta Learning.,,No
aaai_2023_501,IterDE: An Iterative Knowledge Distillation Framework for Knowledge Graph Embeddings.,,No
aaai_2023_502,Learning by Applying: A General Framework for Mathematical Reasoning via Enhancing Explicit Knowledge Learning.,,No
aaai_2023_503,Low-Resource Personal Attribute Prediction from Conversations.,,No
aaai_2023_504,Beyond Smoothing: Unsupervised Graph Representation Learning with Edge Heterophily Discriminating.,,No
aaai_2023_505,On Generalized Degree Fairness in Graph Neural Networks.,,No
aaai_2023_506,Time Series Contrastive Learning with Information-Aware Augmentations.,,No
aaai_2023_507,NQE: N-ary Query Embedding for Complex Query Answering over Hyper-Relational Knowledge Graphs.,,No
aaai_2023_508,FinalMLP: An Enhanced Two-Stream MLP Model for CTR Prediction.,,No
aaai_2023_509,GMDNet: A Graph-Based Mixture Density Network for Estimating Packages' Multimodal Travel Time Distribution.,"In the logistics network, accurately estimating packages' Travel Time Distribution (TTD) given the routes greatly benefits both consumers and platforms. Although recent works perform well in predicting an expected time or a time distribution in a road network, they could not be well applied to estimate TTD in logistics networks. Because TTD prediction in the logistics network requires modeling packages' multimodal TTD (MTTD, i.e., there can be more than one likely output with a given input) while leveraging the complex correlations in the logistics network. To this end, this work opens appealing research opportunities in studying MTTD learning conditioned on graph-structure data by investigating packages' travel time distribution in the logistics network. We propose a Graph-based Mixture Density Network, named GMDNet, which takes the benefits of both graph neural network and mixture density network for estimating MTTD conditioned on graph-structure data (i.e., the logistics network). Furthermore, we adopt the Expectation-Maximization (EM) framework in the training process to guarantee local convergence and thus obtain more stable results than gradient descent. Extensive experiments on two real-world datasets demonstrate the superiority of our proposed model. Corrigendum Notice In the initial publication of this article, the authors (Mao et al. 2023) acknowledged that although it referred to an earlier paper already presented and published in ICML-21 (Errica et al. 2021), it insufficiently acknowledged the extent to which it incorporated and made extensive use of techniques therein. We are providing aCorrigendum Note, ""PDF (2024-09-25),"" alongside the original published version. TheCorrigendum Notesummarizes the main novel contributions of this paper. Errica, F.; Bacciu, D.; and Micheli, A. 2021. Graph Mixture Density Networks. In Proceedings of the 38th International Conference on Machine Learning (PMLR-28), 3025–3035. PMLR.Mao, X.; Wan, H.; Wen, H.; Wu, F.; Zheng, J.; Qiang, Y.; Guo, S.; Wu, L.; Hu, H.; and Lin, Y. 2023. GMDNet: A Graph-Based Mixture Density Network for Estimating Packages’ Multimodal Travel Time Distribution. In Proceedings of the 37th AAAI Conference on Artificial Intelligence.",No
aaai_2023_510,Logic and Commonsense-Guided Temporal Knowledge Graph Completion.,,No
aaai_2023_511,Graph Structure Learning on User Mobility Data for Social Relationship Inference.,,No
aaai_2023_512,Online Random Feature Forests for Learning in Varying Feature Spaces.,,No
aaai_2023_513,Scaling Law for Recommendation Models: Towards General-Purpose User Representations.,,No
aaai_2023_514,Cross-Domain Adaptative Learning for Online Advertisement Customer Lifetime Value Prediction.,,No
aaai_2023_515,Self-Supervised Interest Transfer Network via Prototypical Contrastive Learning for Recommendation.,,No
aaai_2023_516,Opinion Optimization in Directed Social Networks.,,No
aaai_2023_517,Self-Supervised Continual Graph Learning in Adaptive Riemannian Spaces.,,No
aaai_2023_518,Self-Organization Preserved Graph Structure Learning with Principle of Relevant Information.,,No
aaai_2023_519,Efficient Embeddings of Logical Variables for Query Answering over Incomplete Knowledge Graphs.,,No
aaai_2023_520,Human-Instructed Deep Hierarchical Generative Learning for Automated Urban Planning.,,No
aaai_2023_521,Easy Begun Is Half Done: Spatial-Temporal Graph Modeling with ST-Curriculum Dropout.,,No
aaai_2023_522,Cross-Domain Graph Anomaly Detection via Anomaly-Aware Contrastive Alignment.,,No
aaai_2023_523,WSiP: Wave Superposition Inspired Pooling for Dynamic Interactions-Aware Trajectory Prediction.,,No
aaai_2023_524,Beyond Graph Convolutional Network: An Interpretable Regularizer-Centered Optimization Framework.,,No
aaai_2023_525,Augmenting Affective Dependency Graph via Iterative Incongruity Graph Learning for Sarcasm Detection.,,No
aaai_2023_526,Structure Aware Incremental Learning with Personalized Imitation Weights for Recommender Systems.,,No
aaai_2023_527,Online Semi-supervised Learning with Mix-Typed Streaming Features.,,No
aaai_2023_528,Few-Shot Composition Learning for Image Retrieval with Prompt Tuning.,,No
aaai_2023_529,ConTextual Masked Auto-Encoder for Dense Passage Retrieval.,,No
aaai_2023_530,Jointly Imputing Multi-View Data with Optimal Transport.,,No
aaai_2023_531,Knowledge Graph Embedding by Normalizing Flows.,,No
aaai_2023_532,Temporal Knowledge Graph Reasoning with Historical Contrastive Learning.,,No
aaai_2023_533,SCI: A Spectrum Concentrated Implicit Neural Compression for Biomedical Data.,,No
aaai_2023_534,Unsupervised Legal Evidence Retrieval via Contrastive Learning with Approximate Aggregated Positive.,,No
aaai_2023_535,One-for-All: Proposal Masked Cross-Class Anomaly Detection.,,No
aaai_2023_536,Analogical Inference Enhanced Knowledge Graph Embedding.,,No
aaai_2023_537,A Noise-Tolerant Differentiable Learning Approach for Single Occurrence Regular Expression with Interleaving.,,No
aaai_2023_538,Learning from the Wisdom of Crowds: Exploiting Similar Sessions for Session Search.,,No
aaai_2023_539,Next POI Recommendation with Dynamic Graph and Explicit Dependency.,,No
aaai_2023_540,Predicting Temporal Sets with Simplified Fully Connected Networks.,,No
aaai_2023_541,Learning to Count Isomorphisms with Graph Neural Networks.,,No
aaai_2023_542,Untargeted Attack against Federated Recommendation Systems via Poisonous Item Embeddings and the Defense.,,No
aaai_2023_543,Practical Cross-System Shilling Attacks with Limited Access to Data.,,No
aaai_2023_544,Query-Aware Quantization for Maximum Inner Product Search.,,No
aaai_2023_545,TOT：Topology-Aware Optimal Transport for Multimodal Hate Detection.,,No
aaai_2023_546,Cross-Domain Few-Shot Graph Classification with a Reinforced Task Coordinator.,,No
aaai_2023_547,AutoSTL: Automated Spatio-Temporal Multi-Task Learning.,,No
aaai_2023_548,Fair Representation Learning for Recommendation: A Mutual Information Perspective.,,No
aaai_2023_549,Deep Graph Structural Infomax.,,No
aaai_2023_550,Causal Conditional Hidden Markov Model for Multimodal Traffic Prediction.,,No
aaai_2023_551,ADMoE: Anomaly Detection with Mixture-of-Experts from Noisy Labels.,,No
aaai_2023_552,A Provable Framework of Learning Graph Embeddings via Summarization.,,No
aaai_2023_553,GraphSR: A Data Augmentation Algorithm for Imbalanced Node Classification.,,No
aaai_2023_554,Detecting Multivariate Time Series Anomalies with Zero Known Label.,,No
aaai_2023_555,GRLSTM: Trajectory Similarity Computation with Graph-Based Residual LSTM.,,No
aaai_2023_556,Heterogeneous Region Embedding with Prompt Learning.,,No
aaai_2023_557,Show Me the Way! Bilevel Search for Synthesizing Programmatic Strategies.,,No
aaai_2023_558,Anytime User Engagement Prediction in Information Cascades for Arbitrary Observation Periods.,,No
aaai_2023_559,Principled Data-Driven Decision Support for Cyber-Forensic Investigations.,,No
aaai_2023_560,BETA-CD: A Bayesian Meta-Learned Cognitive Diagnosis Framework for Personalized Learning.,,No
aaai_2023_561,Set-to-Sequence Ranking-Based Concept-Aware Learning Path Recommendation.,,No
aaai_2023_562,Unsupervised Deep Embedded Fusion Representation of Single-Cell Transcriptomics.,,No
aaai_2023_563,Constrained Submodular Optimization for Vaccine Design.,,No
aaai_2023_564,Flow-Based Robust Watermarking with Invertible Noise Layer for Black-Box Distortions.,,No
aaai_2023_565,Identifying and Eliminating Majority Illusion in Social Networks.,,No
aaai_2023_566,A Domain-Knowledge-Inspired Music Embedding Space and a Novel Attention Mechanism for Symbolic Music Modeling.,,No
aaai_2023_567,MSDC: Exploiting Multi-State Power Consumption in Non-intrusive Load Monitoring Based on a Dual-CNN Model.,,No
aaai_2023_568,Integrating Reward Maximization and Population Estimation: Sequential Decision-Making for Internal Revenue Service Audit Selection.,,No
aaai_2023_569,MGTCF: Multi-Generator Tropical Cyclone Forecasting with Heterogeneous Meteorological Data.,,No
aaai_2023_570,MDM: Molecular Diffusion Model for 3D Molecule Generation.,,No
aaai_2023_571,Learning Chemical Rules of Retrosynthesis with Pre-training.,,No
aaai_2023_572,Online Symbolic Regression with Informative Query.,,No
aaai_2023_573,Repair Is Nearly Generation: Multilingual Program Repair with LLMs.,,No
aaai_2023_574,Heterogeneous Graph Learning for Multi-Modal Medical Data Analysis.,,No
aaai_2023_575,Rolling Horizon Based Temporal Decomposition for the Offline Pickup and Delivery Problem with Time Windows.,,No
aaai_2023_576,GRIP: Graph Representation of Immune Repertoire Using Graph Neural Network and Transformer.,,No
aaai_2023_577,LagNet: Deep Lagrangian Mechanics for Plug-and-Play Molecular Representation Learning.,,No
aaai_2023_578,Steganography of Steganographic Networks.,,No
aaai_2023_579,PEN: Prediction-Explanation Network to Forecast Stock Price Movement with Better Explainability.,,No
aaai_2023_580,Decision-Making Context Interaction Network for Click-Through Rate Prediction.,,No
aaai_2023_581,"Fine-Grained Position Helps Memorizing More, a Novel Music Compound Transformer Model with Feature Interaction Fusion.",,No
aaai_2023_582,Zero-Shot Rumor Detection with Propagation Structure via Prompt Learning.,,No
aaai_2023_583,On Manipulating Weight Predictions in Signed Weighted Networks.,,No
aaai_2023_584,Better Context Makes Better Code Language Models: A Case Study on Function Call Argument Completion.,,No
aaai_2023_585,MetaTPTrans: A Meta Learning Approach for Multilingual Code Representation Learning.,,No
aaai_2023_586,HG-SL: Jointly Learning of Global and Local User Spreading Behavior for Fake News Early Detection.,,No
aaai_2023_587,Defending against Backdoor Attacks in Natural Language Generation.,,No
aaai_2023_588,GenéLive! Generating Rhythm Actions in Love Live!,,No
aaai_2023_589,Deepfake Video Detection via Facial Action Dependencies Estimation.,,No
aaai_2023_590,Contrastive Attention Networks for Attribution of Early Modern Print.,,No
aaai_2023_591,AdapSafe: Adaptive and Safe-Certified Deep Reinforcement Learning-Based Frequency Control for Carbon-Neutral Power Systems.,,No
aaai_2023_592,"Don't Predict Counterfactual Values, Predict Expected Values Instead.",,No
aaai_2023_593,Molformer: Motif-Based Transformer on 3D Heterogeneous Molecular Graphs.,,No
aaai_2023_594,DiffMD: A Geometric Diffusion Model for Molecular Dynamics Simulations.,,No
aaai_2023_595,Retrosynthesis Prediction with Local Template Retrieval.,,No
aaai_2023_596,Multi-Relational Contrastive Learning Graph Neural Network for Drug-Drug Interaction Event Prediction.,,No
aaai_2023_597,Tighter Robust Upper Bounds for Options via No-Regret Learning.,,No
aaai_2023_598,KerPrint: Local-Global Knowledge Graph Enhanced Diagnosis Prediction for Retrospective and Prospective Interpretations.,,No
aaai_2023_599,Multi-Label Few-Shot ICD Coding as Autoregressive Generation with Prompt.,,No
aaai_2023_600,DMIS: Dynamic Mesh-Based Importance Sampling for Training Physics-Informed Neural Networks.,,No
aaai_2023_601,Bootstrapping Multi-View Representations for Fake News Detection.,,No
aaai_2023_602,Overcoming Forgetting in Fine-Grained Urban Flow Inference via Adaptive Knowledge Replay.,,No
aaai_2023_603,Generalized Cell Type Annotation and Discovery for Single-Cell RNA-Seq Data.,,No
aaai_2023_604,Mining and Applying Composition Knowledge of Dance Moves for Style-Concentrated Dance Generation.,,No
aaai_2023_605,Yet Another Traffic Classifier: A Masked Autoencoder Based Traffic Transformer with Multi-Level Flow Representation.,,No
aaai_2023_606,Loan Fraud Users Detection in Online Lending Leveraging Multiple Data Views.,,No
aaai_2023_607,Sparse Maximum Margin Learning from Multimodal Human Behavioral Patterns.,,No
aaai_2023_608,Direct Heterogeneous Causal Learning for Resource Allocation Problems in Marketing.,,No
aaai_2023_609,Mediated Cheap Talk Design.,,No
aaai_2023_610,Bidding Graph Games with Partially-Observable Budgets.,,No
aaai_2023_611,Fairness Concepts for Indivisible Items with Externalities.,,No
aaai_2023_612,Finding Fair Allocations under Budget Constraints.,,No
aaai_2023_613,Now We're Talking: Better Deliberation Groups through Submodular Optimization.,,No
aaai_2023_614,Causes of Stability in Dynamic Coalition Formation.,,No
aaai_2023_615,Properties of Position Matrices and Their Elections.,,No
aaai_2023_616,Rank Aggregation Using Scoring Rules.,,No
aaai_2023_617,Proportionality in Approval-Based Participatory Budgeting.,,No
aaai_2023_618,Multiwinner Voting with Possibly Unavailable Candidates.,,No
aaai_2023_619,Fair Division with Prioritized Agents.,,No
aaai_2023_620,Topological Distance Games.,,No
aaai_2023_621,Game Implementation: What Are the Obstructions?,,No
aaai_2023_622,A Pair-Approximation Method for Modelling the Dynamics of Multi-Agent Stochastic Games.,,No
aaai_2023_623,Complexity of Probabilistic Inference in Random Dichotomous Hedonic Games.,,No
aaai_2023_624,Combinatorial Civic Crowdfunding with Budgeted Agents: Welfare Optimality at Equilibrium and Optimal Deviation.,,No
aaai_2023_625,Strategyproofness and Proportionality in Party-Approval Multiwinner Elections.,,No
aaai_2023_626,Tight Inapproximability for Graphical Games.,,No
aaai_2023_627,From Monopoly to Competition: Optimal Contests Prevail.,,No
aaai_2023_628,Commitment Games with Conditional Information Disclosure.,,No
aaai_2023_629,"Rawlsian Fairness in Online Bipartite Matching: Two-Sided, Group, and Individual.",,No
aaai_2023_630,Participatory Budgeting Designs for the Real World.,,No
aaai_2023_631,PAC Learning and Stabilizing Hedonic Games: Towards a Unifying Approach.,,No
aaai_2023_632,Scalable Edge Blocking Algorithms for Defending Active Directory Style Attack Graphs.,,No
aaai_2023_633,Representation with Incomplete Votes.,,No
aaai_2023_634,Optimizing Multiple Simultaneous Objectives for Voting and Facility Location.,,No
aaai_2023_635,Class Fairness in Online Matching.,,No
aaai_2023_636,How to Cut a Discrete Cake Fairly.,,No
aaai_2023_637,"Competition, Alignment, and Equilibria in Digital Marketplaces.",,No
aaai_2023_638,Voting with Preference Intensities.,,No
aaai_2023_639,Approximations for Indivisible Concave Allocations with Applications to Nash Welfare Maximization.,,No
aaai_2023_640,Strategic Facility Location with Clients That Minimize Total Waiting Time.,,No
aaai_2023_641,Proportional Decisions in Perpetual Voting.,,No
aaai_2023_642,Multiagent MST Cover: Pleasing All Optimally via a Simple Voting Rule.,,No
aaai_2023_643,When Congestion Games Meet Mobile Crowdsourcing: Selective Information Disclosure.,,No
aaai_2023_644,Partitioning Friends Fairly.,,No
aaai_2023_645,Differentially Private Condorcet Voting.,,No
aaai_2023_646,Function Approximation for Solving Stackelberg Equilibrium in Large Perfect Information Games.,,No
aaai_2023_647,Optimal Pricing Schemes for Identical Items with Time-Sensitive Buyers.,,No
aaai_2023_648,Approval-Based Voting with Mixed Goods.,,No
aaai_2023_649,Utility Maximizer or Value Maximizer: Mechanism Design for Mixed Bidders in Online Advertising.,,No
aaai_2023_650,Facility Location Games with Entrance Fees.,,No
aaai_2023_651,Securing Lifelines: Safe Delivery of Critical Services in Areas with Volatile Security Situation via a Stackelberg Game Approach.,,No
aaai_2023_652,Differentially Private Fair Division.,,No
aaai_2023_653,An Efficient Deep Reinforcement Learning Algorithm for Solving Imperfect Information Extensive-Form Games.,,No
aaai_2023_654,Fast and Interpretable Dynamics for Fisher Markets via Block-Coordinate Updates.,,No
aaai_2023_655,Ballot Length in Instant Runoff Voting.,,No
aaai_2023_656,Multi-Stage Facility Location Problems with Transient Agents.,,No
aaai_2023_657,Bayesian Optimization-Based Combinatorial Assignment.,,No
aaai_2023_658,Semi-random Impossibilities of Condorcet Criterion.,,No
aaai_2023_659,Tournament Fixing Parameterized by Feedback Vertex Set Number Is FPT.,,No
aaai_2023_660,Truthful Mechanisms for Steiner Tree Problems.,,No
aaai_2023_661,Collusion-Proof and Sybil-Proof Reward Mechanisms for Query Incentive Networks.,,No
aaai_2023_662,Fisher Markets with Social Influence.,,No
aaai_2023_663,Probably Approximate Shapley Fairness with Applications in Machine Learning.,,No
aaai_2023_664,The Perils of Trial-and-Error Reward Design: Misdesign through Overfitting and Invalid Task Specifications.,,No
aaai_2023_665,The Value of AI Guidance in Human Examination of Synthetically-Generated Faces.,,No
aaai_2023_666,Teaching to Learn: Sequential Teaching of Learners with Internal States.,,No
aaai_2023_667,Interactive Concept Bottleneck Models.,,No
aaai_2023_668,Local Justice and Machine Learning: Modeling and Inferring Dynamic Ethical Preferences toward Allocations.,,No
aaai_2023_669,Extracting Semantic-Dynamic Features for Long-Term Stable Brain Computer Interface.,,No
aaai_2023_670,Moral Machine or Tyranny of the Majority?,,No
aaai_2023_671,The Effect of Modeling Human Rationality Level on Learning Rewards from Multiple Feedback Types.,,No
aaai_2023_672,The Role of Heuristics and Biases during Complex Choices with an AI Teammate.,,No
aaai_2023_673,Learning to Defer with Limited Expert Predictions.,,No
aaai_2023_674,SWL-Adapt: An Unsupervised Domain Adaptation Model with Sample Weight Learning for Cross-User Wearable Human Activity Recognition.,,No
aaai_2023_675,Incentive-Boosted Federated Crowdsourcing.,,No
aaai_2023_676,Towards Voice Reconstruction from EEG during Imagined Speech.,,No
aaai_2023_677,Evaluating and Improving Interactions with Hazy Oracles.,,No
aaai_2023_678,Human-in-the-Loop Vehicle ReID.,,No
aaai_2023_679,Modeling Human Trust and Reliance in AI-Assisted Decision Making: A Markovian Approach.,,No
aaai_2023_680,Learning Deep Hierarchical Features with Spatial Regularization for One-Class Facial Expression Recognition.,,No
aaai_2023_681,Frustratingly Easy Truth Discovery.,,No
aaai_2023_682,Beam Search Optimized Batch Bayesian Active Learning.,,No
aaai_2023_683,Multi-Scale Control Signal-Aware Transformer for Motion Synthesis without Phase.,,No
aaai_2023_684,SwiftAvatar: Efficient Auto-Creation of Parameterized Stylized Character on Arbitrary Avatar Engines.,,No
aaai_2023_685,Human Joint Kinematics Diffusion-Refinement for Stochastic Motion Prediction.,,No
aaai_2023_686,Collective Intelligence in Human-AI Teams: A Bayesian Theory of Mind Approach.,,No
aaai_2023_687,Learning to Select Pivotal Samples for Meta Re-weighting.,,No
aaai_2023_688,Better Peer Grading through Bayesian Inference.,,No
aaai_2023_689,Maximum Entropy Population-Based Training for Zero-Shot Human-AI Coordination.,,No
aaai_2023_690,A Set of Control Points Conditioned Pedestrian Trajectory Prediction.,,No
aaai_2023_691,Meta-Auxiliary Learning for Adaptive Human Pose Prediction.,,No
aaai_2023_692,Moving-Landmark Assisted Distributed Learning Based Decentralized Cooperative Localization (DL-DCL) with Fault Tolerance.,,No
aaai_2023_693,Periodic Multi-Agent Path Planning.,,No
aaai_2023_694,Improving Robotic Tactile Localization Super-resolution via Spatiotemporal Continuity Learning and Overlapping Air Chambers.,,No
aaai_2023_695,Co-imitation: Learning Design and Behaviour by Imitation.,,No
aaai_2023_696,RobustLoc: Robust Camera Pose Regression in Challenging Driving Environments.,,No
aaai_2023_697,Abstract Argumentation Framework with Conditional Preferences.,,No
aaai_2023_698,Reactive Synthesis of Dominant Strategies.,,No
aaai_2023_699,Complexity of Safety and coSafety Fragments of Linear Temporal Logic.,,No
aaai_2023_700,Automatically Verifying Expressive Epistemic Properties of Programs.,,No
aaai_2023_701,The Effect of Preferences in Abstract Argumentation under a Claim-Centric View.,,No
aaai_2023_702,The Parameterized Complexity of Network Microaggregation.,,No
aaai_2023_703,SMT Safety Verification of Ontology-Based Processes.,,No
aaai_2023_704,Epistemic Disjunctive Datalog for Querying Knowledge Bases.,,No
aaai_2023_705,Learning Logic Programs by Discovering Where Not to Search.,,No
aaai_2023_706,From Width-Based Model Checking to Width-Based Automated Theorem Proving.,,No
aaai_2023_707,Model-Checking for Ability-Based Logics with Constrained Plans.,,No
aaai_2023_708,A Structural Complexity Analysis of Synchronous Dynamical Systems.,,No
aaai_2023_709,Evaluating Epistemic Logic Programs via Answer Set Programming with Quantifiers.,,No
aaai_2023_710,Reachability Games Modulo Theories with a Bounded Safety Player.,,No
aaai_2023_711,Splitting Answer Set Programs with Respect to Intensionality Statements.,,No
aaai_2023_712,Monitoring Arithmetic Temporal Properties on Finite Traces.,,No
aaai_2023_713,Untangled: A Complete Dynamic Topological Logic.,,No
aaai_2023_714,Inconsistent Cores for ASP: The Perks and Perils of Non-monotonicity.,,No
aaai_2023_715,General Acyclicity and Cyclicity Notions for the Disjunctive Skolem Chase.,,No
aaai_2023_716,GANTEE: Generative Adversarial Network for Taxonomy Enterance Evaluation.,,No
aaai_2023_717,Finite Based Contraction and Expansion via Models.,,No
aaai_2023_718,MAPS-KB: A Million-Scale Probabilistic Simile Knowledge Base.,,No
aaai_2023_719,Characterizing Structural Hardness of Logic Programs: What Makes Cycles and Reachability Hard for Treewidth?,,No
aaai_2023_720,Conditional Syntax Splitting for Non-monotonic Inference Operators.,,No
aaai_2023_721,Relational Program Synthesis with Numerical Reasoning.,,No
aaai_2023_722,Common Knowledge of Abstract Groups.,,No
aaai_2023_723,FASTDIAGP: An Algorithm for Parallelized Direct Diagnosis.,,No
aaai_2023_724,Two Views of Constrained Differential Privacy: Belief Revision and Update.,,No
aaai_2023_725,Copyright-Certified Distillation Dataset: Distilling One Million Coins into One Bitcoin with Your Private Key.,,No
aaai_2023_726,DHGE: Dual-View Hyper-Relational Knowledge Graph Embedding for Link Prediction and Entity Typing.,,No
aaai_2023_727,Automated Verification of Propositional Agent Abstraction for Classical Planning via CTLK Model Checking.,,No
aaai_2023_728,Efficient Answer Enumeration in Description Logics with Functional Roles.,,No
aaai_2023_729,Distributed Spectrum-Based Fault Localization.,,No
aaai_2023_730,Multi-Level Wavelet Mapping Correlation for Statistical Dependence Measurement: Methodology and Performance.,,No
aaai_2023_731,Learning Interpretable Temporal Properties from Positive Examples Only.,,No
aaai_2023_732,Editing Boolean Classifiers: A Belief Change Perspective.,,No
aaai_2023_733,Implementing Bounded Revision via Lexicographic Revision and C-revision.,,No
aaai_2023_734,Multi-Aspect Explainable Inductive Relation Prediction by Sentence Transformer.,,No
aaai_2023_735,Learning to Break Symmetries for Efficient Optimization in Answer Set Programming.,,No
aaai_2023_736,On Undisputed Sets in Abstract Argumentation.,,No
aaai_2023_737,Neurosymbolic Reasoning and Learning with Restricted Boltzmann Machines.,,No
aaai_2023_738,Materialisation-Based Reasoning in DatalogMTL with Bounded Intervals.,,No
aaai_2023_739,Efficient Extraction of EL-Ontology Deductive Modules.,,No
aaai_2023_740,Visually Grounded Commonsense Knowledge Acquisition.,,No
aaai_2023_741,DNG: Taxonomy Expansion by Exploring the Intrinsic Directed Structure on Non-gaussian Space.,,No
aaai_2023_742,Quality-Aware Self-Training on Differentiable Synthesis of Rare Relational Data.,,No
aaai_2023_743,Learning to Select Prototypical Parts for Interpretable Sequential Data Modeling.,,No
aaai_2023_744,McOmet: Multimodal Fusion Transformer for Physical Audiovisual Commonsense Reasoning.,"Referred to by:Retraction Note to: McOmet: Multimodal Fusion Transformer for Physical Audiovisual Commonsense Reasoning. This article, which was published in Proceedings of the Thirty-Seventh AAAI Conference on Artificial Intelligence (AAAI 2023), has been retracted by agreement between the authors and the journal.",No
aaai_2023_745,Approximating Full Conformal Prediction at Scale via Influence Functions.,,No
aaai_2023_746,Efficient Distributed Inference of Deep Neural Networks via Restructuring and Pruning.,,No
aaai_2023_747,Symbolic Metamodels for Interpreting Black-Boxes Using Primitive Functions.,,No
aaai_2023_748,Utilizing Prior Solutions for Reward Shaping and Composition in Entropy-Regularized Reinforcement Learning.,,No
aaai_2023_749,Clustering What Matters: Optimal Approximation for Clustering with Outliers.,,No
aaai_2023_750,Contrastive Classification and Representation Learning with Probabilistic Interpretation.,,No
aaai_2023_751,Simulating Network Paths with Recurrent Buffering Units.,,No
aaai_2023_752,Fully Dynamic Online Selection through Online Contention Resolution Schemes.,,No
aaai_2023_753,Tree Learning: Optimal Sample Complexity and Algorithms.,,No
aaai_2023_754,Meta-Learning for Simple Regret Minimization.,,No
aaai_2023_755,Generalizing Downsampling from Regular Data to Graphs.,,No
aaai_2023_756,PiCor: Multi-Task Deep Reinforcement Learning with Policy Correction.,,No
aaai_2023_757,Achieving Zero Constraint Violation for Constrained Reinforcement Learning via Conservative Natural Policy Gradient Primal-Dual Algorithm.,,No
aaai_2023_758,Optimal Sparse Recovery with Decision Stumps.,,No
aaai_2023_759,Towards Efficient and Domain-Agnostic Evasion Attack with High-Dimensional Categorical Inputs.,,No
aaai_2023_760,Fairness and Welfare Quantification for Regret in Multi-Armed Bandits.,,No
aaai_2023_761,Alternating Layered Variational Quantum Circuits Can Be Classically Optimized Efficiently Using Classical Shadows.,,No
aaai_2023_762,Learnable Spectral Wavelets on Dynamic Graphs to Capture Global Interactions.,,No
aaai_2023_763,Equi-Tuning: Group Equivariant Fine-Tuning of Pretrained Models.,,No
aaai_2023_764,Sustaining Fairness via Incremental Learning.,,No
aaai_2023_765,Normalizing Flow Ensembles for Rich Aleatoric and Epistemic Uncertainty Modeling.,,No
aaai_2023_766,An Improved Algorithm for Online Min-Sum Set Cover.,,No
aaai_2023_767,AutoInit: Analytic Signal-Preserving Weight Initialization for Neural Networks.,,No
aaai_2023_768,A Parameterized Theory of PAC Learning.,,No
aaai_2023_769,Fully-Dynamic Decision Trees.,,No
aaai_2023_770,Scalable Theory-Driven Regularization of Scene Graph Generation Models.,,No
aaai_2023_771,Toward a Perspectivist Turn in Ground Truthing for Predictive Computing.,,No
aaai_2023_772,Semantic-Enhanced Image Clustering.,,No
aaai_2023_773,RePreM: Representation Pre-training with Masked Model for Reinforcement Learning.,,No
aaai_2023_774,FTM: A Frame-Level Timeline Modeling Method for Temporal Graph Representation Learning.,,No
aaai_2023_775,Estimating Treatment Effects from Irregular Time Series Observations with Hidden Confounders.,,No
aaai_2023_776,InParformer: Evolutionary Decomposition Transformers with Interactive Parallel Attention for Long-Term Time Series Forecasting.,,No
aaai_2023_777,Meta-Sketch: A Neural Data Structure for Estimating Item Frequencies of Data Streams.,,No
aaai_2023_778,Unfooling Perturbation-Based Post Hoc Explainers.,,No
aaai_2023_779,"Very Fast, Approximate Counterfactual Explanations for Decision Forests.",,No
aaai_2023_780,An Equivalence Analysis of Binary Quantification Methods.,,No
aaai_2023_781,Soft Action Priors: Towards Robust Policy Transfer.,,No
aaai_2023_782,Invariant Representations with Stochastically Quantized Neural Networks.,,No
